task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
193	d0/09fdb0	3144118	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_TIDDIT:TIDDIT_NORMAL:TABIX_BGZIP_TIDDIT_SV (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:05:18.602	726ms	1s	69.6%	3 MB	5.4 MB	331.4 KB	41 KB
169	c3/26abd8	3023498	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_TIDDIT:TIDDIT_TUMOR:TIDDIT_SV (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 17:52:12.091	16m 2s	16m 1s	99.8%	6.7 GB	11.3 GB	36.9 GB	2.4 GB
194	f0/65435d	3170745	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_TIDDIT:TIDDIT_TUMOR:TABIX_BGZIP_TIDDIT_SV (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:08:14.007	1.3s	1s	83.1%	3.1 MB	5.4 MB	339 KB	42.8 KB
175	46/51e2d4	3028220	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:GETPILEUPSUMMARIES_TUMOR (HCC1395T)	COMPLETED	0	2023-06-15 17:52:36.936	15m 58s	15m 57s	102.8%	2 GB	15.1 GB	7 GB	3.5 MB
187	a1/6d577c	3177732	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:GETPILEUPSUMMARIES_NORMAL (HCC1395N)	COMPLETED	0	2023-06-15 18:08:35.394	7m 13s	7m 13s	104.7%	1.8 GB	15.1 GB	2.9 GB	2.1 MB
174	54/ddf26b	3125493	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MANTA:MANTA_SOMATIC (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:03:02.143	12m 57s	12m 56s	936.7%	1 GB	2.3 GB	281.8 GB	170.5 MB
136	88/8d2cee	2732835	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_FREEBAYES:FREEBAYES (HCC1395N)	COMPLETED	0	2023-06-15 17:26:56.913	49m 46s	49m 45s	98.9%	814.9 MB	821.4 MB	103.3 GB	36.5 MB
196	9c/502b9a	3266182	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_FREEBAYES:BCFTOOLS_SORT (HCC1395N)	COMPLETED	0	2023-06-15 18:16:44.285	2.7s	2s	91.0%	51.7 MB	4.8 GB	29.1 MB	29 MB
133	20/09d788	2732783	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_FREEBAYES:FREEBAYES (HCC1395N)	COMPLETED	0	2023-06-15 17:26:56.902	50m 58s	50m 57s	99.0%	545.9 MB	554 MB	97.9 GB	36.9 MB
197	44/333200	3280816	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_FREEBAYES:BCFTOOLS_SORT (HCC1395N)	COMPLETED	0	2023-06-15 18:17:55.101	3s	2s	91.7%	51.9 MB	4.8 GB	29.3 MB	29.2 MB
176	ae/53e99e	3170680	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:GETPILEUPSUMMARIES_NORMAL (HCC1395N)	COMPLETED	0	2023-06-15 18:08:13.980	14m 12s	14m 12s	103.1%	1.9 GB	15.1 GB	6 GB	3.5 MB
170	68/f3ed45	3257699	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MANTA:MANTA_SOMATIC (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:15:59.256	7m 2s	7m 2s	904.7%	693.8 MB	2.1 GB	168.5 GB	84.9 MB
198	18/3eebe4	3326892	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_FREEBAYES:MERGE_FREEBAYES (HCC1395N)	COMPLETED	0	2023-06-15 18:23:01.672	11.4s	10s	167.3%	538.5 MB	6.8 GB	117.1 MB	24.4 MB
206	04/48dcf3	3329930	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (HCC1395N)	COMPLETED	0	2023-06-15 18:23:14.106	1.8s	1s	95.0%	15.9 MB	4.2 GB	23.3 MB	989.6 KB
204	f6/6eec4d	3329935	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (HCC1395N)	COMPLETED	0	2023-06-15 18:23:14.111	2.9s	1s	96.1%	8.6 MB	26.4 MB	23.3 MB	5.2 KB
205	4f/4eba60	3329948	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (HCC1395N)	COMPLETED	0	2023-06-15 18:23:14.118	3.6s	2s	94.7%	23.7 MB	41.2 MB	23.3 MB	4.3 MB
207	fb/f4181f	3330847	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (HCC1395N)	COMPLETED	0	2023-06-15 18:23:15.936	3s	1s	94.8%	13.9 MB	31.6 MB	23.3 MB	5.3 KB
199	c4/5f0334	3329646	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MANTA:MERGE_MANTA_DIPLOID (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:23:13.101	6.3s	5s	182.5%	205.8 MB	6.8 GB	101.7 MB	733.7 KB
212	74/e0f880	3332647	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:23:20.380	949ms	1s	104.6%	3 MB	5.4 MB	131.6 KB	4 KB
210	8c/848598	3332652	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:23:20.386	2.1s	0ms	59.0%	13 MB	31.6 MB	85.5 KB	2.2 KB
208	ab/05077c	3332664	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:23:20.392	2.2s	0ms	91.4%	9 MB	28.2 MB	85.5 KB	2.1 KB
211	d2/8281df	3333391	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:23:21.335	1.9s	0ms	54.9%	9 MB	28.2 MB	85.5 KB	2.1 KB
200	b1/13c2aa	3332375	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MANTA:MERGE_MANTA_SMALL_INDELS (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:23:19.374	6.2s	6s	183.4%	207 MB	6.8 GB	101.8 MB	1.1 MB
202	a8/159e55	3334671	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MANTA:MERGE_MANTA_SOMATIC (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:23:25.532	5.9s	6s	180.0%	208.7 MB	6.8 GB	101.7 MB	716 KB
216	3f/8db391	3336306	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:23:32.490	1.2s	0ms	57.0%	3 MB	5.4 MB	124.4 KB	3.3 KB
217	60/c3828e	3336311	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:23:32.498	2.4s	0ms	76.9%	2.7 MB	11 MB	78.3 KB	1.5 KB
220	90/c6f19d	3336319	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:23:32.505	2.5s	0ms	44.9%	2.8 MB	11 MB	78.3 KB	1.6 KB
219	f7/3e7338	3337173	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:23:33.685	2s	0ms	50.4%	2.7 MB	11 MB	78.3 KB	1.5 KB
201	f7/44e203	3335927	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MANTA:MERGE_MANTA_SV (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:23:31.485	7.8s	7s	161.5%	237.7 MB	6.8 GB	101.8 MB	851.5 KB
163	66/45413d	3326886	NFCORE_SAREK:SAREK:CRAM_QC_RECAL:MOSDEPTH (HCC1395T)	COMPLETED	0	2023-06-15 18:23:01.665	2m 25s	2m 24s	153.9%	2 GB	2.1 GB	13.8 GB	501.8 MB
182	1c/c7776e	3170714	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MPILEUP_NORMAL:SAMTOOLS_MPILEUP (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:08:13.998	17m 22s	17m 21s	98.8%	242.7 MB	257.6 MB	18.8 GB	5.3 GB
186	8e/5dfa6a	3255724	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:GETPILEUPSUMMARIES_NORMAL (HCC1395N)	COMPLETED	0	2023-06-15 18:15:48.770	12m 48s	12m 47s	102.9%	2 GB	15.1 GB	6 GB	3.4 MB
185	ed/c11bd2	3322895	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:GETPILEUPSUMMARIES_TUMOR (HCC1395T)	COMPLETED	0	2023-06-15 18:22:26.439	7m 32s	7m 32s	104.1%	1.8 GB	15.1 GB	3.3 GB	2.1 MB
178	58/1cf8fc	3131414	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MPILEUP_NORMAL:SAMTOOLS_MPILEUP (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:03:49.750	32m 32s	32m 31s	98.5%	327.6 MB	336.1 MB	23.6 GB	10.8 GB
221	e5/233b0d	3450488	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:GATHERPILEUPSUMMARIES_NORMAL (HCC1395N)	COMPLETED	0	2023-06-15 18:36:21.845	8.2s	7s	175.2%	379.4 MB	15.1 GB	125.7 MB	7.7 MB
181	f7/3d6615	3170685	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MPILEUP_NORMAL:SAMTOOLS_MPILEUP (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:08:13.986	31m 16s	31m 15s	98.3%	506 MB	514.8 MB	23.3 GB	10.4 GB
222	7c/5af1a4	3461797	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MPILEUP_NORMAL:CAT_MPILEUP (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:39:31.049	24.7s	22s	40.6%	3.4 MB	15.6 MB	6.8 GB	6.8 GB
190	f5/3c9c60	3280807	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MPILEUP_TUMOR:SAMTOOLS_MPILEUP (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:17:55.095	22m 18s	22m 11s	97.2%	243 MB	257.1 MB	22.1 GB	6.7 GB
214	17/47906e	3347530	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_STRELKA:STRELKA_SOMATIC (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:25:26.491	16m 50s	16m 50s	770.8%	1.2 GB	2.3 GB	65.4 GB	26.3 MB
183	ea/f5a642	3379900	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:GETPILEUPSUMMARIES_TUMOR (HCC1395T)	COMPLETED	0	2023-06-15 18:28:37.237	15m 38s	15m 37s	102.2%	2.3 GB	15.1 GB	6.9 GB	3.4 MB
189	1a/dbd8c3	3170728	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MPILEUP_TUMOR:SAMTOOLS_MPILEUP (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:08:14.002	40m 6s	40m 5s	97.9%	504.7 MB	511.7 MB	27.7 GB	13.2 GB
215	d5/371070	3466706	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_STRELKA:STRELKA_SOMATIC (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:42:16.618	12m 20s	12m 20s	734.8%	1.2 GB	2.3 GB	59.8 GB	27 MB
188	20/a177a5	3266003	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MPILEUP_TUMOR:SAMTOOLS_MPILEUP (HCC1395T_vs_HCC1395N)	COMPLETED	0	2023-06-15 18:16:43.281	41m 9s	41m 8s	98.1%	329.3 MB	339.4 MB	28.2 GB	13.9 GB
223	c0/a53da2	3579816	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_MUTECT2:GATHERPILEUPSUMMARIES_TUMOR (HCC1395T)	COMPLETED	0	2023-06-15 18:57:51.865	8.2s	7s	177.9%	413.7 MB	15.1 GB	134 MB	7.7 MB
