task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
95	f8/7e4aeb	1461432	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_VARIANTS (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:20:56.662	8.1s	7s	113.0%	46.7 MB	71.3 MB	22.9 MB	20.4 MB
93	f3/a76ac2	1461293	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_VARIANTS (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:20:56.436	8.9s	7s	115.4%	46 MB	70.9 MB	28.8 MB	25.6 MB
96	b2/001181	1462742	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_VARIANTS (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:20:57.191	8.8s	7s	114.9%	47.1 MB	71.5 MB	27 MB	24.3 MB
118	8a/0acd81	1476700	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_VARIANTS_TO_VCF (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:21:04.844	1.9s	1s	78.1%	9.1 MB	14.9 MB	10.5 MB	10.3 KB
119	cf/5b9167	1477637	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_VARIANTS_TO_VCF (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:21:05.433	1.4s	1s	89.9%	12.5 MB	17.7 MB	10.5 MB	10.3 KB
120	0b/240d9b	1478564	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_VARIANTS_TO_VCF (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:21:06.104	1.6s	1s	94.2%	11 MB	16.2 MB	10.5 MB	20.9 KB
121	bd/59785b	1479054	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:BCFTOOLS_SORT (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:21:06.741	1s	0ms	216.7%	10.3 MB	3.2 GB	93.1 KB	3.1 KB
122	1c/34666b	1479126	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:BCFTOOLS_SORT (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:21:06.847	1s	0ms	251.3%	3.1 MB	5.4 MB	93.1 KB	3.1 KB
123	1f/bde998	1481747	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:BCFTOOLS_SORT (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:21:07.761	1.2s	0ms	322.5%	3.1 MB	5.4 MB	110.6 KB	11.5 KB
126	af/a0dce9	1481784	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:21:07.784	1.4s	0ms	109.1%	3.1 MB	5.4 MB	78.9 KB	3.1 KB
117	db/07e3f0	1470792	NFCORE_VIRALRECON:ILLUMINA:PLOT_MOSDEPTH_REGIONS_GENOME	COMPLETED	0	2023-06-16 15:21:01.408	8.1s	4s	101.2%	315.4 MB	4.4 GB	24.9 MB	77.9 KB
124	ee/a7e57e	1481791	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:21:07.788	2.1s	1s	317.9%	3.1 MB	5.4 MB	91.1 KB	1.4 KB
129	a4/e78ae1	1481922	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:21:07.891	2.1s	0ms	171.0%	3 MB	5.4 MB	91.1 KB	1.4 KB
128	69/ace015	1481923	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:21:07.894	2.2s	0ms	83.1%	3.1 MB	5.4 MB	78.9 KB	3.1 KB
116	6c/9e4c5b	1470670	NFCORE_VIRALRECON:ILLUMINA:PLOT_MOSDEPTH_REGIONS_AMPLICON	COMPLETED	0	2023-06-16 15:21:01.308	8.9s	5s	105.7%	332.3 MB	4.6 GB	24.9 MB	157.5 KB
132	9f/2d6718	1484258	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:21:09.006	2s	0ms	234.1%	3.1 MB	5.4 MB	93.9 KB	1.3 KB
130	9d/2affe7	1484241	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE3_SE)	COMPLETED	0	2023-06-16 15:21:09.001	2.2s	0ms	75.3%	3.1 MB	5.4 MB	80.3 KB	3.1 KB
134	d2/cfe4cc	1484698	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:21:09.235	2.8s	0ms	158.4%	3.1 MB	5.4 MB	91.1 KB	1 KB
133	51/5328ae	1484720	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:21:09.239	2.9s	0ms	80.3%	3.1 MB	5.4 MB	91 KB	3.5 KB
135	8e/663777	1485790	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (SAMPLE2_PE)	COMPLETED	0	2023-06-16 15:21:09.884	2.4s	0ms	104.3%	3.1 MB	5.4 MB	78.9 KB	3.1 KB
137	48/2da3da	1485953	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (SAMPLE1_PE)	COMPLETED	0	2023-06-16 15:21:09.978	2.5s	0ms	121.5%	3.1 MB	5.4 MB	78.9 KB	3.1 KB
