task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
468	b0/7c910b	3025891	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE_13)	COMPLETED	0	2023-06-16 17:19:58.143	45.1s	43s	232.8%	176.4 MB	16.2 GB	154.7 MB	106.5 MB
1868	ed/80970c	3044250	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:GUNZIP_SCAFFOLDS (SAMPLE_13.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 17:20:43.223	957ms	11ms	104.9%	0	0	96.7 KB	988 B
1869	5e/f79deb	3044255	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:GUNZIP_GFA (SAMPLE_13.assembly.gfa.gz)	COMPLETED	0	2023-06-16 17:20:43.225	1.2s	10ms	100.0%	0	0	96.7 KB	976 B
467	6c/748d7d	3044249	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE_13)	COMPLETED	0	2023-06-16 17:20:43.219	1.9s	1s	195.5%	18.4 MB	29.8 MB	33.4 MB	14.4 MB
470	d7/e4ac97	3046405	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE_13)	COMPLETED	0	2023-06-16 17:20:45.089	3.6s	3s	393.0%	265.7 MB	11.7 GB	34.5 MB	16.8 MB
1565	61/165fe4	3040748	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:ASCIIGENOME (SAMPLE_31)	COMPLETED	0	2023-06-16 17:20:35.200	13.5s	13s	200.0%	826.3 MB	6.2 GB	160.6 MB	12 MB
1569	ee/1500ac	3047190	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE_09)	COMPLETED	0	2023-06-16 17:20:48.746	1.1s	0ms	107.2%	15.3 MB	55.6 MB	242 KB	1.2 KB
1872	43/653897	3047108	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_GFA (SAMPLE_13.assembly.gfa.gz)	COMPLETED	0	2023-06-16 17:20:48.674	1.2s	12ms	137.1%	0	0	102.4 KB	21.5 KB
1873	4d/b91d36	3047893	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE_09)	COMPLETED	0	2023-06-16 17:20:49.894	765ms	12ms	100.0%	2.9 MB	3.9 MB	105 KB	3.8 KB
1874	01/9f9e05	3048365	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE_13)	COMPLETED	0	2023-06-16 17:20:50.665	1s	234ms	101.7%	22.8 MB	118.2 MB	326.9 KB	299.8 KB
1570	7c/cd1f36	3047831	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:ABACAS (SAMPLE_09)	COMPLETED	0	2023-06-16 17:20:49.827	2s	0ms	105.4%	9.2 MB	29.5 MB	999.9 KB	100.6 KB
482	e6/b68c09	3047103	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE_32)	COMPLETED	0	2023-06-16 17:20:48.669	6.5s	5s	495.7%	699.3 MB	6.7 GB	489.3 MB	366.1 MB
1572	80/20121a	3048679	NFCORE_VIRALRECON:ILLUMINA:PLOT_MOSDEPTH_REGIONS_GENOME	COMPLETED	0	2023-06-16 17:20:51.788	8.5s	6s	115.0%	340.2 MB	4.4 GB	25.5 MB	1.1 MB
1573	d4/e2b298	3051347	NFCORE_VIRALRECON:ILLUMINA:PLOT_MOSDEPTH_REGIONS_AMPLICON	COMPLETED	0	2023-06-16 17:21:00.258	11.4s	10s	121.0%	341.4 MB	4.6 GB	26.1 MB	1.9 MB
1575	68/384f11	3053284	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SAMPLE_07)	COMPLETED	0	2023-06-16 17:21:11.663	625ms	0ms	314.3%	3.1 MB	5.4 MB	92.2 KB	2 KB
1877	82/161d67	3053576	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (SAMPLE_07)	COMPLETED	0	2023-06-16 17:21:12.298	940ms	0ms	84.2%	3.1 MB	5.4 MB	79.5 KB	3.1 KB
1576	f3/1ef016	3053571	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_07)	COMPLETED	0	2023-06-16 17:21:12.293	4s	3s	96.4%	124.7 MB	39.4 GB	19.5 MB	202 KB
1578	b3/dc3d03	3054802	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (SAMPLE_07)	COMPLETED	0	2023-06-16 17:21:16.252	874ms	0ms	211.6%	3 MB	5.4 MB	92.2 KB	2.2 KB
1879	69/dfa0e5	3054803	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE_07)	COMPLETED	0	2023-06-16 17:21:16.256	979ms	0ms	84.2%	3.1 MB	5.4 MB	108.5 KB	7.5 KB
1881	be/683ece	3055636	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE_07)	COMPLETED	0	2023-06-16 17:21:18.241	645ms	0ms	111.6%	3 MB	5.4 MB	82.8 KB	3.2 KB
1882	1f/f75e81	3056234	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE_07)	COMPLETED	0	2023-06-16 17:21:19.892	707ms	0ms	213.3%	3.1 MB	5.4 MB	98.3 KB	3.5 KB
1878	f3/039db7	3054024	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (SAMPLE_07)	COMPLETED	0	2023-06-16 17:21:13.244	19.8s	19s	92.8%	24.4 MB	35.8 MB	425 MB	364.8 MB
1883	96/b09b0f	3058270	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MERGE (SAMPLE_07)	COMPLETED	0	2023-06-16 17:21:34.036	1.6s	0ms	92.8%	2.8 MB	11 MB	58.6 KB	432 B
1884	35/a215bb	3058609	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MASKFASTA (SAMPLE_07)	COMPLETED	0	2023-06-16 17:21:36.672	1.7s	0ms	160.0%	2.8 MB	11 MB	83.6 KB	30.1 KB
1580	e7/140827	3055303	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:ASCIIGENOME (SAMPLE_07)	COMPLETED	0	2023-06-16 17:21:17.130	3m 57s	3m 57s	113.9%	1.3 GB	6.2 GB	5.1 GB	366.6 MB
1582	c4/14ce4d	3082635	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SAMPLE_15)	COMPLETED	0	2023-06-16 17:25:14.411	709ms	0ms	263.0%	3.1 MB	5.4 MB	92.3 KB	2 KB
1887	ec/d385cd	3082933	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (SAMPLE_15)	COMPLETED	0	2023-06-16 17:25:15.132	996ms	0ms	52.0%	3 MB	5.4 MB	79.5 KB	3.1 KB
1583	2e/201048	3082928	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_15)	COMPLETED	0	2023-06-16 17:25:15.127	4.4s	4s	108.9%	124.6 MB	39.4 GB	19.5 MB	215.1 KB
1587	54/510527	3084362	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SAMPLE_21)	COMPLETED	0	2023-06-16 17:25:19.578	1s	0ms	270.1%	3.1 MB	5.4 MB	91 KB	1.4 KB
1888	fb/847583	3084367	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE_15)	COMPLETED	0	2023-06-16 17:25:19.585	1.1s	0ms	128.0%	3.1 MB	5.4 MB	110.3 KB	7.7 KB
1589	fd/4b74b6	3085069	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (SAMPLE_15)	COMPLETED	0	2023-06-16 17:25:20.613	1.4s	0ms	179.8%	3.1 MB	5.4 MB	92.3 KB	2.4 KB
1890	c2/7b64bc	3085150	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (SAMPLE_21)	COMPLETED	0	2023-06-16 17:25:20.691	1.4s	0ms	8.6%	5.5 MB	11.7 MB	78.9 KB	3.1 KB
1891	8e/6f57ba	3085770	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE_15)	COMPLETED	0	2023-06-16 17:25:22.129	781ms	0ms	69.1%	3.1 MB	5.4 MB	83 KB	3.2 KB
1889	f9/fc8fa0	3086114	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (SAMPLE_21)	COMPLETED	0	2023-06-16 17:25:22.916	1.9s	1s	86.0%	10.5 MB	22.9 MB	14.7 MB	12.8 MB
1893	a9/b70de0	3086781	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE_15)	COMPLETED	0	2023-06-16 17:25:24.796	896ms	0ms	85.0%	3.1 MB	5.4 MB	98.5 KB	3.5 KB
1585	05/bf4e98	3085713	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_21)	COMPLETED	0	2023-06-16 17:25:22.040	4.3s	3s	88.7%	113.5 MB	39.4 GB	19.5 MB	52.9 KB
1591	fc/04e85e	3087739	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (SAMPLE_21)	COMPLETED	0	2023-06-16 17:25:26.314	800ms	0ms	217.7%	3.1 MB	5.4 MB	91 KB	1 KB
1894	fe/f34fea	3087333	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MERGE (SAMPLE_21)	COMPLETED	0	2023-06-16 17:25:25.700	2s	0ms	47.6%	2.8 MB	11 MB	680.7 KB	523 B
1895	a9/c87f4b	3088391	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE_21)	COMPLETED	0	2023-06-16 17:25:27.718	1s	0ms	86.5%	3.1 MB	5.4 MB	85 KB	4.6 KB
1896	24/b3d349	3088843	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MASKFASTA (SAMPLE_21)	COMPLETED	0	2023-06-16 17:25:28.726	1.8s	0ms	109.1%	2.8 MB	11 MB	83.7 KB	30.1 KB
1898	c7/f2de2e	3089388	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE_21)	COMPLETED	0	2023-06-16 17:25:30.516	1s	0ms	96.0%	3 MB	5.4 MB	79.9 KB	3.2 KB
1900	ea/5b8cac	3089857	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE_21)	COMPLETED	0	2023-06-16 17:25:32.543	893ms	1s	67.0%	3.1 MB	5.4 MB	93 KB	3.5 KB
1886	f6/81baf1	3083476	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (SAMPLE_15)	COMPLETED	0	2023-06-16 17:25:16.135	24.5s	24s	91.4%	24.5 MB	35.8 MB	353.7 MB	303.8 MB
1901	84/c2b5e3	3091192	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MERGE (SAMPLE_15)	COMPLETED	0	2023-06-16 17:25:41.667	1.6s	0ms	59.3%	2.8 MB	11 MB	58.6 KB	432 B
1902	b6/c29583	3091504	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MASKFASTA (SAMPLE_15)	COMPLETED	0	2023-06-16 17:25:44.313	1.6s	0ms	123.1%	2.7 MB	11 MB	83.6 KB	30.1 KB
484	7c/5b3b63	3050519	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE_32)	COMPLETED	0	2023-06-16 17:20:55.183	5m 14s	5m 12s	587.3%	1.9 GB	16.2 GB	6 GB	2.5 GB
1905	10/4e69bb	3092900	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:GUNZIP_GFA (SAMPLE_32.assembly.gfa.gz)	COMPLETED	0	2023-06-16 17:26:09.014	1.1s	13ms	100.0%	3 MB	3.9 MB	105.4 KB	30 KB
1904	c7/be194b	3092912	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:GUNZIP_SCAFFOLDS (SAMPLE_32.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 17:26:09.020	1.2s	12ms	143.3%	0	0	105.9 KB	30.5 KB
1906	65/e300bf	3093711	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE_32)	COMPLETED	0	2023-06-16 17:26:10.229	880ms	176ms	107.7%	21.3 MB	117.5 MB	422.5 KB	77.6 KB
483	fb/664ac1	3092893	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE_32)	COMPLETED	0	2023-06-16 17:26:09.008	25s	24s	896.1%	2 GB	11.9 GB	927.6 MB	287.3 MB
1910	e8/6280ff	3095412	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_GFA (SAMPLE_32.assembly.gfa.gz)	COMPLETED	0	2023-06-16 17:26:33.979	1.1s	11ms	141.2%	0	0	106.9 KB	35 KB
1909	4f/1ed6c3	3095408	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_SCAFFOLDS (SAMPLE_32.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 17:26:33.976	1.1s	12ms	143.3%	0	0	107.2 KB	34.7 KB
1911	23/4df66c	3096310	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE_32)	COMPLETED	0	2023-06-16 17:26:35.116	867ms	155ms	103.4%	27.8 MB	122.7 MB	353.9 KB	85 KB
486	52/8139af	3095403	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE_14)	COMPLETED	0	2023-06-16 17:26:33.970	3.3s	2s	342.0%	320.2 MB	6.7 GB	157.3 MB	93.1 MB
487	76/bed690	3097920	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE_14)	COMPLETED	0	2023-06-16 17:26:37.237	8.2s	8s	734.1%	479.3 MB	11.7 GB	224.8 MB	105.8 MB
1916	fe/eb2691	3098966	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_SCAFFOLDS (SAMPLE_14.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 17:26:45.486	1.2s	12ms	97.0%	2.8 MB	3.9 MB	106.1 KB	31.1 KB
1917	f9/188e71	3098971	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:GUNZIP_GFA (SAMPLE_14.assembly.gfa.gz)	COMPLETED	0	2023-06-16 17:26:45.489	1.3s	13ms	145.5%	0	0	105.6 KB	30.7 KB
1920	a8/12eecf	3099943	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE_14)	COMPLETED	0	2023-06-16 17:26:47.761	814ms	141ms	105.3%	27.6 MB	122.4 MB	428 KB	57.7 KB
489	ad/bc143e	3098963	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE_14)	COMPLETED	0	2023-06-16 17:26:45.480	1m 43s	1m 42s	475.1%	474 MB	16.2 GB	1.5 GB	708.7 MB
1922	29/59d9bf	3119937	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:GUNZIP_GFA (SAMPLE_14.assembly.gfa.gz)	COMPLETED	0	2023-06-16 17:28:28.300	1s	12ms	95.5%	0	0	105.4 KB	30.1 KB
1921	6f/efbbb5	3119940	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:GUNZIP_SCAFFOLDS (SAMPLE_14.scaffolds.fa.gz)	COMPLETED	0	2023-06-16 17:28:28.302	1.1s	11ms	100.0%	2.9 MB	3.9 MB	105.9 KB	30.5 KB
1923	07/815618	3120765	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE_14)	COMPLETED	0	2023-06-16 17:28:29.437	884ms	195ms	102.0%	31.1 MB	125.6 MB	422.7 KB	90.8 KB
1594	fb/1a1dbe	3088160	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:ASCIIGENOME (SAMPLE_15)	COMPLETED	0	2023-06-16 17:25:27.120	3m 46s	3m 45s	116.0%	1.3 GB	6.3 GB	4.8 GB	312.2 MB
1593	b4/2e90ce	3124107	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:ASCIIGENOME (SAMPLE_21)	COMPLETED	0	2023-06-16 17:29:13.005	11.4s	11s	230.1%	581.3 MB	6.2 GB	70 MB	8.8 MB
1596	82/3464c5	3125794	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SAMPLE_16)	COMPLETED	0	2023-06-16 17:29:24.381	637ms	0ms	406.0%	3.2 MB	5.4 MB	92.1 KB	1.9 KB
1927	e9/aab137	3126091	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (SAMPLE_16)	COMPLETED	0	2023-06-16 17:29:25.029	704ms	0ms	117.1%	3.1 MB	5.4 MB	79.4 KB	3.1 KB
1597	eb/62427a	3126089	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_16)	COMPLETED	0	2023-06-16 17:29:25.024	3.8s	3s	93.5%	126.9 MB	39.4 GB	19.5 MB	205.9 KB
1600	b4/22a9fb	3127244	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SAMPLE_03)	COMPLETED	0	2023-06-16 17:29:28.804	959ms	0ms	330.2%	3 MB	5.4 MB	92.1 KB	1.9 KB
1928	3b/1f141e	3127249	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE_16)	COMPLETED	0	2023-06-16 17:29:28.810	1s	0ms	106.7%	3.1 MB	5.4 MB	106.7 KB	7.4 KB
1603	4b/2a60e1	3127779	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (SAMPLE_16)	COMPLETED	0	2023-06-16 17:29:29.768	855ms	0ms	262.3%	3.1 MB	5.4 MB	92.1 KB	2.2 KB
1930	ef/8750d7	3127896	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (SAMPLE_03)	COMPLETED	0	2023-06-16 17:29:29.854	860ms	0ms	57.8%	3.1 MB	5.4 MB	79.4 KB	3.1 KB
1931	fa/6058b6	3128531	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE_16)	COMPLETED	0	2023-06-16 17:29:30.720	742ms	0ms	76.2%	3.1 MB	5.4 MB	82.7 KB	3.2 KB
1599	37/c8cea1	3128477	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_03)	COMPLETED	0	2023-06-16 17:29:30.626	3.8s	3s	97.5%	124 MB	39.4 GB	19.5 MB	207.5 KB
1682	41/82077b	3130573	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_20)	COMPLETED	0	2023-06-16 17:29:34.479	3.6s	3s	86.0%	120.7 MB	39.4 GB	19.5 MB	88 KB
1604	08/a4ac3a	3131732	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SAMPLE_12)	COMPLETED	0	2023-06-16 17:29:38.101	675ms	0ms	373.3%	3.1 MB	5.4 MB	92.1 KB	1.9 KB
1607	6c/204af3	3132138	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (SAMPLE_03)	COMPLETED	0	2023-06-16 17:29:38.781	648ms	0ms	252.0%	3.1 MB	5.4 MB	92 KB	2.1 KB
1605	8b/2a7c59	3132529	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_12)	COMPLETED	0	2023-06-16 17:29:39.434	3.7s	3s	93.6%	122 MB	39.3 GB	19.5 MB	194 KB
1610	04/13e3b6	3134098	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BCFTOOLS_FILTER (SAMPLE_24)	COMPLETED	0	2023-06-16 17:29:43.115	661ms	0ms	403.0%	3.1 MB	5.4 MB	92.1 KB	1.9 KB
1926	d7/ddb1c7	3126559	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (SAMPLE_16)	COMPLETED	0	2023-06-16 17:29:25.738	18.4s	17s	90.8%	24.4 MB	35.9 MB	398.6 MB	342.4 MB
1933	a4/29bad4	3134708	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE_16)	COMPLETED	0	2023-06-16 17:29:44.097	836ms	0ms	196.5%	3.1 MB	5.4 MB	98.1 KB	3.5 KB
1934	02/9dbcb0	3135132	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE_03)	COMPLETED	0	2023-06-16 17:29:44.940	707ms	0ms	111.6%	3.1 MB	5.4 MB	105.8 KB	7.3 KB
1935	b2/afce1f	3135543	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE_20)	COMPLETED	0	2023-06-16 17:29:45.650	636ms	0ms	121.5%	3.1 MB	5.4 MB	92.4 KB	5.6 KB
1936	d3/38cf96	3135775	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (SAMPLE_12)	COMPLETED	0	2023-06-16 17:29:46.293	631ms	0ms	131.5%	3 MB	5.4 MB	79.4 KB	3.1 KB
1609	69/2f7087	3134509	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_24)	COMPLETED	0	2023-06-16 17:29:43.781	3.9s	3s	92.4%	127.1 MB	39.4 GB	19.5 MB	208.7 KB
1929	a5/fdd1ce	3129682	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (SAMPLE_03)	COMPLETED	0	2023-06-16 17:29:31.467	16.9s	16s	91.2%	26 MB	37.4 MB	360.9 MB	310 MB
1612	16/e180bc	3137072	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_LONG_TABLE:BCFTOOLS_QUERY (SAMPLE_12)	COMPLETED	0	2023-06-16 17:29:47.675	777ms	1s	295.4%	3.1 MB	5.4 MB	92.1 KB	2.1 KB
1938	5a/d6d6a3	3137404	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE_12)	COMPLETED	0	2023-06-16 17:29:48.402	769ms	0ms	132.0%	3.1 MB	5.4 MB	106 KB	7.3 KB
1939	e7/e6f4df	3137960	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:TABIX_TABIX (SAMPLE_24)	COMPLETED	0	2023-06-16 17:29:49.178	670ms	0ms	84.2%	3.1 MB	5.4 MB	79.4 KB	3.1 KB
1940	c0/4f10ce	3138297	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:MAKE_BED_MASK (SAMPLE_24)	COMPLETED	0	2023-06-16 17:29:49.854	9.5s	9s	88.9%	17.4 MB	28.5 MB	215.1 MB	179.6 MB
1941	03/a2441e	3143322	NFCORE_VIRALRECON:ILLUMINA:CONSENSUS_BCFTOOLS:BEDTOOLS_MERGE (SAMPLE_16)	COMPLETED	0	2023-06-16 17:29:59.376	1.6s	0ms	95.5%	2.6 MB	11 MB	58.6 KB	432 B
1943	34/bbc6ce	3143767	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE_03)	COMPLETED	0	2023-06-16 17:30:00.955	648ms	0ms	121.5%	3 MB	5.4 MB	82.5 KB	3.2 KB
1944	63/545b20	3144023	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE_20)	COMPLETED	0	2023-06-16 17:30:01.609	598ms	0ms	120.0%	3.1 MB	5.4 MB	80.8 KB	3.2 KB
